act_cat,category,tweet_id,text,date,retweet_count,geo,coordinates,place_id,place_centroid,place_country,place_country_code,place_full_name,place_name,place_type
NO,emergency,1.11574E+18,"Findings suggest a critical need to augment community #mentalhealth resources, ED physician preparedness, and post–emergency department risk reduction initiatives to decrease the burden of #suicide among children https://t.co/DRFv4EXhDK",4/9/2019 22:01,5,,,,,,,,,
NO,emergency,1.11573E+18,Nope.  Suspended elections due to the national emergency violence over the election or uncertainty of the validity the outcome. https://t.co/mDk3rwURAj,4/9/2019 21:39,0,,,1d9a5370a355ab0c,"-87.67181069718896,41.833584450000004",United States,US,"Chicago, IL",Chicago,city
NO,emergency,1.11573E+18,@CNNPolitics But the Socialist Communist Democrats have assured us this wasn’t really happening! What are you saying? You mean there IS an emergency?,4/9/2019 21:37,0,,,,,,,,,
NO,emergency,1.11573E+18,"@IlhanMN @coleyworld I like people who don't have orange skin and whose hair is natural, and who don't play golf every 15 seconds after declaring a national emergency, and who don't...Christ, I'm making myself sick just thinking of it all.",4/9/2019 21:36,1,,,,,,,,,
NO,emergency,1.11573E+18,"With just over a month until graduation, I’ve completed the online emergency training course",4/9/2019 21:24,0,,,,,,,,,
NO,emergency,1.11572E+18,"Trump signs emergency declaration mid-February. Media, Democrats and plenty of Republicans insist it was unconstitutional (it wasn’t), inhumane (it isn’t) and that no crisis existed. Thanks to that message to the world, illegal immigration surges to record levels in March: https://t.co/l0Ud2zDd24",4/9/2019 21:14,72,,,0da8a6c990f02eed,"-87.85068433297462,41.604577",United States,US,"Orland Park, IL",Orland Park,city
NO,emergency,1.11572E+18,New York City Declares Public Health Emergency In the Face of an Intensifying Measles Outbreak https://t.co/eQKVIr1Cbu https://t.co/vwia07U82t,4/9/2019 21:04,0,,,,,,,,,
NO,emergency,1.11572E+18,"Nurse Director Emergency Services Job in Portsmouth, NH - https://t.co/YVdskFeRxP",4/9/2019 20:50,0,,,,,,,,,
NO,emergency,1.11572E+18,ICYMI from Sean Hannity: DE BLASIO’S NYC: Mayor Declares ‘Health Emergency’ as Measles Outbreak Hits Brooklyn https://t.co/m3YALxImnm,4/9/2019 20:48,0,,,,,,,,,
NO,emergency,1.11572E+18,"Nurse Director Emergency Services Job in Des Moines, IA - https://t.co/YVdskFeRxP",4/9/2019 20:47,0,,,,,,,,,
NO,emergency,1.11572E+18,"Swatting is not a game, and this man learned after being sentenced to 20 years in prison for making bogus emergency calls to authorities across the U.S. https://t.co/hn1cIXcXkc #publicsafety #emergencycall #swatting https://t.co/jZc8U9NMSE",4/9/2019 20:47,0,,,,,,,,,
NO,emergency,1.11571E+18,"As they used to say, ""Give 'em a break.""  Slow down, move over in work zones &amp; when any vehicle has its emergency flashers going on the side of the road. ⁦@WBBMNewsradio⁩ ⁦@ILTollway⁩ ⁦@ILStatePolice⁩ ⁦@IDOT_Illinois⁩ #construction https://t.co/XRIZrlrsBE",4/9/2019 20:28,3,,,,,,,,,
NO,emergency,1.11571E+18,Progress today! We were able to deliver emergency supplies to a remote area in #Mozambique for the first time in weeks. @ifrc @IFRCAfrica @redcross https://t.co/1MCe4trip0,4/9/2019 20:26,0,,,,,,,,,
NO,emergency,1.11571E+18,"Tomorrow!
Powell Speaks
EU emergency Brexit summit
Banks testifying on Capitol Hill 
World Bank/IMF meting cont.
MBA Mortgage Apps 6am ct
ECB 6:45am ct
CPI 7:30am ct
Atlanta Fed Bus Inflation Exp
 Quarles Speaks 
FOMC Minutes  
Treasury Budget  
Kaplan Speaks 
 China CPI/PPI",4/9/2019 20:21,1,,,,,,,,,
NO,emergency,1.11571E+18,Dr. Alsan Bellard Jr. explains how simulation can be used to improve emergency response at a juvenile detention center #ncchcSC19 https://t.co/W7qT9lgJFR,4/9/2019 20:09,0,,,,,,,,,
NO,emergency,1.11571E+18,#health news courtesy of @CNN- New York City declares a public health emergency amid Brooklyn measles outbreak https://t.co/8Vk341UkkV https://t.co/VSStKDwyhO,4/9/2019 20:08,0,,,,,,,,,
NO,emergency,1.11571E+18,"Shared via Reuters: New York declares measles emergency, blasts misinformation fueling outbreak",4/9/2019 20:00,0,,,,,,,,,
NO,emergency,1.11571E+18,Shared via CNN: New York City declares a public health emergency amid Brooklyn measles outbreak,4/9/2019 20:00,0,,,,,,,,,
NO,emergency,1.11571E+18,Shared via BBC: New York measles emergency declared in Brooklyn,4/9/2019 20:00,0,,,,,,,,,
NO,emergency,1.1157E+18,"EMERGENCY:
Anyone interested in two @AMANDAPALMER tickets (for what I paid through Ticketmaster) for Friday’s show at the Chicago Theater? No handicap accessible van parking and the El stops aren’t accessible in that area. My motorized wheelchair would run down+it could rain.",4/9/2019 19:27,6,,,,,,,,,
NO,emergency,1.1157E+18,"@ThePlumLineGS @DavidOAtkins Narco state pushing out it's citizens out of it's social safety net into ours.

Your hospital emergency ward coming soon https://t.co/BjaQIi4iUz",4/9/2019 19:23,0,,,,,,,,,
NO,emergency,1.11569E+18,"Late term abortion is never necessary. For babies with abnormalities, perinatal hospice is an option. For mothers whose lives are threatened by complications, emergency C-section is an option.
https://t.co/kjUzy75AuC",4/9/2019 19:09,9,,,,,,,,,
NO,emergency,1.11569E+18,@stayhumble @tonygill670 @LaurenceWHolmes Oatmeal raisin is for emergency backup use only,4/9/2019 19:06,0,,,,,,,,,
NO,emergency,1.11569E+18,"“Simple driver mistakes can put the lives of emergency responders at risk. As your teen learns to drive, explain what to do when they see an emergency vehicle stopped on the side of the road."" Check out the latest from @DriveitHOME: https://t.co/RmX3otjBUg

#JustDrive https://t.co/h3RazJukly",4/9/2019 19:01,8,,,,,,,,,
NO,emergency,1.11569E+18,"Stay safe on and off campus. Download the UIC SAFE app from App Store or Google Play. Great information, from safe walk to direct line to police and emergency response information. Available to everyone with a UIC NET ID. https://t.co/zzeYz95PGF",4/9/2019 18:59,1,,,,,,,,,
NO,emergency,1.11569E+18,"@HoarseWisperer But Fox News will report that he CAN lay a golden egg, just couldn’t because of the serious emergency at the border, or Hillary’s emails or similar nonsense.",4/9/2019 18:55,0,,,,,,,,,
NO,emergency,1.11569E+18,#health news courtesy of @CNN- New York City declares a public health emergency amid Brooklyn measles outbreak https://t.co/8Vk341UkkV https://t.co/84ulrS4m3y,4/9/2019 18:39,0,,,,,,,,,
NO,emergency,1.11568E+18,https://t.co/HZcCud9bxY oh for the love of GOD. Vaccinate👏Your👏Kids👏,4/9/2019 18:33,0,,,,,,,,,
NO,emergency,1.11568E+18,"@BullyEsq This is why the OPV (live polio vax) was replaced with IPV (inactivated) in places where polio was ""eradicated""—the live version was actually the primary cause of infection.

The CDC knows this. This is a trumped-up hysteria to sell product, not a genuine public health emergency.",4/9/2019 18:26,0,,,,,,,,,
NO,emergency,1.11568E+18,#religion #craziness #darwin New York mayor declares public health emergency amid Brooklyn measles outbreak - New York Post https://t.co/21aEiLDqwb,4/9/2019 18:14,0,,,,,,,,,
NO,emergency,1.11568E+18,They said it’s an emergency and also why would they do it when we’re taking the PSAT and SAT,4/9/2019 18:03,0,,,,,,,,,
NO,emergency,1.11567E+18,"On Wednesday, April 10th, School District 123, the Oak Lawn Park District and the Oak Lawn Police Department will be conducting a School Evacuation Drill and Emergency Procedures training at multiple... https://t.co/53OxSqeIeT",4/9/2019 17:53,0,,,,,,,,,
NO,emergency,1.11567E+18,"Syrian Forum's emergency response team continues responding to the needs of these camps. We have distributed food baskets. Helped with mud control, provided access to water and distributed toothbrushes, cloths and hygiene baskets. 

Donate at https://t.co/Uc0uNf4YMw https://t.co/gwpIbXqjox",4/9/2019 17:50,1,,,,,,,,,
NO,emergency,1.11567E+18,"Luckily we're discussing emergency preparedness in class today. And luckily the world is a super fucked up and dangerous place. Measles Outbreak: New York Declares Health Emergency, Requires Vaccinations in Parts of Brooklyn https://t.co/MYvrK1TEXz",4/9/2019 17:47,0,,,,,,,,,
NO,emergency,1.11567E+18,Pregnant Mom Faces Jail Time Over Toddler’s Potty Emergency In Gas Station Parking Lot https://t.co/ZTQKtrVB58,4/9/2019 17:44,0,,,,,,,,,
NO,emergency,1.11567E+18,LMFAO LOL SMACKKKKKKKKK YOU MOTHER FUCKERS ARE SCHEMERS...ARE YOU GOING TO FORCE THE HOMELESS TO TAKE SHOTS TOO... I WOULD VAMP...THAT'S A HITLER MOVE...LOL LOL https://t.co/qzSGGgavZO,4/9/2019 17:34,0,,,,,,,,,
NO,emergency,1.11567E+18,HELLO WHO WEARS FAKE EYELASHES ITS AN EMERGENCY MY GF GETS OFF AT 6 AND I WOULD LIKE TO SURPRISE HER IDK WHAT KIND TO GET,4/9/2019 17:17,0,,,,,,,,,
NO,emergency,1.11566E+18,"Medical procedure with risk of death, paralysis, encephalitis, etc forced on New Yorkers at the end of a gun. This is not liberty https://t.co/oDxfZ8ECrn",4/9/2019 17:11,1,,,,,,,,,
NO,emergency,1.11566E+18,#health news courtesy of @CNN- New York City declares a public health emergency amid Brooklyn measles outbreak https://t.co/8Vk341UkkV https://t.co/LFAVLrGQg1,4/9/2019 17:10,0,,,,,,,,,
NO,emergency,1.11566E+18,New York City declares health emergency over measles outbreak https://t.co/UsSUM7c2WS,4/9/2019 17:09,0,,,,,,,,,
NO,emergency,1.11566E+18,New York mayor declares public health emergency amid Brooklyn measles outbreak - New York Post https://t.co/PxopmppSjN,4/9/2019 17:04,0,,,,,,,,,
NO,emergency,1.11566E+18,"New York measles emergency declared in Brooklyn
This article https://t.co/N4bDJDifGd appeared first on https://t.co/w7I6FZp8Tr",4/9/2019 17:02,0,,,,,,,,,
NO,emergency,1.11566E+18,@brianstelter Typical hospital emergency ward coming to neighborhood near you https://t.co/BJZcBWetSt,4/9/2019 17:01,0,,,,,,,,,
NO,emergency,1.11566E+18,I think this finna be one of those “family emergency” days. Lol. I’m rets to gooooo!,4/9/2019 16:55,0,,,,,,,,,
NO,emergency,1.11566E+18,DEVELOPING: Emergency protest outside @WestlakeHosp after new owner announced “suspension of services” due to “declining staff rates”. Latest @WGNNews Midday. @MikeLoweReports will have more on 2pm court hearing on emergency motion to prevent hospital shutdown.  #MelrosePark https://t.co/okfpMGQsvh,4/9/2019 16:37,4,,,07d9e687d6882000,"-87.84906433380432,41.892661928930906",United States,US,Westlake Hospital,Westlake Hospital,poi
NO,emergency,1.11565E+18,"Vaccinate your shitty fucking kids so other people’s shitty fucking kids don’t die.

New York City declares public health emergency amid measles outbreak https://t.co/dn7uhgDSaG",4/9/2019 16:35,0,,,,,,,,,
NO,emergency,1.11565E+18,"How dare Meng defend aliens at border, while Socialist/Democrats hold border open to recruit grateful, txpyer dependent illegal aliens!  Aided by MSM blackout of border Emergency, allow illegal aliens to flood our country. They relax voter law, so illegal aleins can return favor. https://t.co/LSmW5FRVZJ",4/9/2019 16:25,0,,,,,,,,,
NO,emergency,1.11565E+18,Why aren’t we more worried about how we are going to get off this island? I can’t eat ‘Friends’ but are any friends with me I can eat. Let’s get organized people this is an emergency! https://t.co/mAdUjnLG0n,4/9/2019 16:12,0,,,1d9a5370a355ab0c,"-87.67181069718896,41.833584450000004",United States,US,"Chicago, IL",Chicago,city
NO,emergency,1.11565E+18,"@SW_Celebration I am no longer able to attend on Friday due to family emergency but have a friend who can use my pass. Is there a way to deactivate my credentials and activate using his? No panels or photo ops purchased, just Friday adult admission. Thank you!",4/9/2019 16:04,0,,,,,,,,,
NO,emergency,1.11565E+18,New York City declares health emergency over measles in Brooklyn https://t.co/cmuapb5PU3,4/9/2019 16:03,0,,,,,,,,,
NO,emergency,1.11565E+18,"@NewYorker This is an emergency but contaminated water in large parts of the country is not an emergency. Got it, selective outrage.",4/9/2019 15:59,0,,,,,,,,,
NO,emergency,1.11564E+18,New York City officials declared a public health emergency Tuesday in Brooklyn in response to a measles outbreak in the Orthodox Jewish community https://t.co/c2o7NRxdqf,4/9/2019 15:55,1,,,,,,,,,
NO,emergency,1.11564E+18,@washingtonpost Progressive kindness: Bringing your kid with 103 degree temperature to the emergency ward and seeing this https://t.co/QDvmpKqD1L,4/9/2019 15:50,0,,,,,,,,,
NO,emergency,1.11564E+18,"Wear your🧡ORANGE🧡tomorrow for #Orange4Safety day!

🚧Ty is the son of a construction superintendent who builds roads &amp; a traffic reporter, so this hits close to home.🚧

Please pay attention while driving to help keep workers &amp; emergency responders safe! #NWZAW https://t.co/X3iwNaT3dy",4/9/2019 15:49,5,,,,,,,,,
NO,emergency,1.11564E+18,New York City has declared a public health emergency over a measles outbreak and ordered mandatory vaccinations for some people who may have been exposed to the virus. https://t.co/zdIMkI8heX,4/9/2019 15:42,2,,,,,,,,,
NO,emergency,1.11564E+18,"218: Attention. There has been an emergency reported in the building. Leave the building immediately.

CCPA: ...",4/9/2019 15:41,0,,,,,,,,,
NO,emergency,1.11564E+18,New York City declares emergency over measles as cases double in two months https://t.co/s5Y837VOwU,4/9/2019 15:40,0,,,,,,,,,
NO,emergency,1.11564E+18,"NYC Mayor De Blasio Declares Measles Emergency in Parts of Brooklyn, Requiring Vaccinations Amid Outbreak https://t.co/U0kwsOl95G. #pathologists",4/9/2019 15:35,0,,,,,,,,,
NO,emergency,1.11564E+18,".@NYCMayor @BilldeBlasio  Declares Measles Emergency in Parts of Brooklyn, Requiring Vaccinations Amid Outbreak https://t.co/jReWj5UXyn by Tyler Pager @tylerpager via @nytimes https://t.co/SXigUHt4l5",4/9/2019 15:34,0,,,,,,,,,
NO,emergency,1.11564E+18,".@NYCMayor @BilldeBlasio declares public health emergency over measles outbreak in Brooklyn, mandates vaccination in Williamsburg ZIP codes https://t.co/Uir0OKt3Au by @Janon_Fisher via @NYDailyNews",4/9/2019 15:22,0,,,,,,,,,
NO,emergency,1.11563E+18,Just in: New York City declares public health emergency amid growing measles outbreak https://t.co/UFRcF2I3TF via @AJBCSurveys #Beaware #whatsnew,4/9/2019 15:13,0,,,,,,,,,
NO,emergency,1.11563E+18,"SAEM's Academy for Women in Academic Emergency Medicine @AWAEM, along with @feminemtweets, release new podcast in their series celebrating the 10th anniversary of AWAEM. This episode features an interview with Dr. Michelle Lall. Listen or download now! https://t.co/uWr3APaO2g https://t.co/TdHAOjEkTC",4/9/2019 15:01,0,,,,,,,,,
NO,emergency,1.11563E+18,"We recently installed BluePoint Alert in school district @AddisonSD4! Now with BluePoint, school officials and staff can immediately notify both local law enforcement and building occupants of an emergency and reduce everyone’s response time. https://t.co/1XgXCWlxzc",4/9/2019 15:01,0,,,,,,,,,
NO,emergency,1.11563E+18,"URGENT
COLUMBIA YACHT CLUB'S PARKING LOT CLOSED FOR EMERGENCY REPAIRS

Road crews continue to have major issues with Lake Shore Dive as they try to repair the bridges south of the river. Today we were informed... https://t.co/gBxeJXJ8pz",4/9/2019 14:55,0,,,,,,,,,
NO,emergency,1.11563E+18,"Super excited about @BlackHatUSA talks submitted: 
5 Paradigms of Security w @shehackspurple @ChloeMessdaghi @theDawgCr8 @WoSECtweets 

Emergency Lockdown Mode - Insider Threats to Personal Safety w @hexplates 

Vendors, We Need to Talk...It’s not you, it’s me 

💕🎀💎👑💫 #WiT https://t.co/utZqoHGBi0",4/9/2019 14:54,4,,,,,,,,,
NO,emergency,1.11563E+18,Is your loved one prepared for an emergency? #PlanAhead #EmergencyPreparedness #SeniorSafety https://t.co/FIageCrrri,4/9/2019 14:45,2,,,,,,,,,
NO,emergency,1.11563E+18,"Social Media was to be used as a positive tool but misleading, If a television is hypnotic, can't Imagine a small-television being  infront of the individual face Twentyfour-Seven.Constantly flash of Sad News, Sexual-Energy, Violence. Smart phone was to be used as emergency...",4/9/2019 14:40,0,,,,,,,,,
NO,emergency,1.11563E+18,"American people are satisfied with Mueller report as revealed  Nothing to report! There is however, a National Emergency at our border!  Aided by MSM blackout of border, America is about to lose our sovereignty.  Our laws prevent us from protecting our border from invasion. https://t.co/8tk0BM8mxr",4/9/2019 14:39,0,,,,,,,,,
NO,emergency,1.11562E+18,Stop on in the FOEM Case Study Poster Competition sponsored by @GrowWithSCP and the FOEM New Innovations in Emergency Medicine Competition today from 2-5:00pm in room Estero B! #ACOEP19,4/9/2019 14:20,0,,,,,,,,,
NO,emergency,1.11562E+18,We've expanded our chemical management and compliance capabilities with the acquisition of @ChemTel_Inc's industry leading emergency response operations center and hazardous materials transportation consulting services https://t.co/lOR2LmOlva https://t.co/h4lUYhSVxN,4/9/2019 14:03,0,,,,,,,,,
NO,emergency,1.11562E+18,"Whenever I fill out an application, in the part that says 'If an emergency, notify:' I put 'DOCTOR'. What's my mother going to do?",4/9/2019 14:01,0,,,,,,,,,
NO,emergency,1.11561E+18,@AskLyft hey I need actual emergency phone call any number I can call? I have to talk to someone to sort out issue with passenger,4/9/2019 13:51,0,,,,,,,,,
NO,emergency,1.11561E+18,"Yo, if you’ve been farting for like 24 straight hours, is it a medical emergency? Asking for my dog, DEFINITELY not me.",4/9/2019 13:49,0,,,,,,,,,
fire,emergency,1.11561E+18,From 7A Monday 4/8/19 to 7A Tuesday 4/9/19 our crews responded to 35 emergency calls made by our citizens. These included 24 emergency medical responses and 11 fire responses. #YourLifeOurMission,4/9/2019 13:40,0,,,,,,,,,
NO,emergency,1.1156E+18,"Emergencies happen, and when they do, the ability to immediately communicate with your team and emergency responders can be critically important. See the value of an emergency alert system on your organization: https://t.co/T2iAQHNgEe https://t.co/JEXjV55iDe",4/9/2019 13:07,0,,,,,,,,,
NO,emergency,1.1156E+18,National emergency was protecting America. https://t.co/wDpo2HXRhx,4/9/2019 13:02,0,,,,,,,,,
NO,emergency,1.1156E+18,"Big day today, we have our annual poster case competitions and our BRAND NEW Innovations in Emergency Medicine competition. 2-5p #ACOEP19 
Come support our #residents and #MedStudents!
@ACOEP @ACOEPRSO @andyglittle",4/9/2019 12:43,1,,,,,,,,,
NO,emergency,1.11559E+18,The issue is many aren’t talking about it honestly. I mean this is an emergency situation and it’s not even the summer yet. Our children deserve to be safe. https://t.co/ZGGuDE4nLS,4/9/2019 12:33,1,,,,,,,,,
fire,emergency,1.11559E+18,Emergency crews responded to a vehicle that caught on fire on the Eisenhower Expressway. https://t.co/QqGLK01zdT,4/9/2019 12:30,0,,,,,,,,,
NO,emergency,1.11559E+18,Don't miss another amazing keynote speaker of the week! Dr. Richard Cantor's lecture 45 Years of Pediatric Emergency Medical Advances in 45 Minutes starts at 9am! #ACOEP19,4/9/2019 12:30,0,,,,,,,,,
NO,emergency,1.11559E+18,"Novice pilots are taught that their first responsibility in an emergency is to fly the airplane, your first response to a major outage should be getting the system back online BEFORE investigating the cause - @srebook",4/9/2019 12:27,3,,,,,,,,,
NO,emergency,1.11559E+18,"Will the #ES_F be slow A G A I N today b/c it waits on tomorrow's data - the EU emergency Brexit summit, ECB meeting, our CPI report and FOMC minutes all take place.",4/9/2019 12:19,1,,,,,,,,,
NO,emergency,1.11559E+18,"@JustinAThompson Hi Justin. We apologize for the inconvenience! Planned outages during the after hours are for emergency repairs. These repairs are necessary to prevent longer, unplanned outages in the future. We try to give customers a heads up, which is why this outage was labeled as “planned.”",4/9/2019 12:10,0,,,,,,,,,
NO,emergency,1.11559E+18,"On Wednesday April 10th School District 123, the Oak Lawn Park District and the Oak Lawn Police Department will be conducting a School Evacuation Drill and Emergency Procedures training at... https://t.co/3StsKgzArW",4/9/2019 12:10,0,,,,,,,,,
NO,emergency,1.11556E+18,"@realDonaldTrump SOUNDS LIKE YOU TRUMP! You just HAD TO HAVE THE WALL. The public didn’t want you to spend our tax dollars, so you wasted dollars on a government shutdown and now going against EVERYONE and lying about a national emergency and stealing from Funds you shouldn’t touch. JUST RESIGN!",4/9/2019 10:13,0,,,,,,,,,
NO,emergency,1.11554E+18,"Obama declares cyberattacks a 'national emergency' | TheHill
https://t.co/SBwdJzCw6j",4/9/2019 8:48,0,,,,,,,,,
NO,emergency,1.11549E+18,"@RepJerryNadler Why May 2nd? Is there a good reason for putting it off? THIS is our national emergency! Day after day, this Authoritarian, Nationalist, Fascist, dictator-wannabe is chipping away at the core of our government, dammit!",4/9/2019 5:43,0,,,,,,,,,
NO,emergency,1.11548E+18,"@BabyBlooze I'm definitely a ""the numbers say it's the safest way to travel"" guy, but landing with one engine off &amp; emergency crews waiting on the tarmac - that put a lump in my throat. But all's well that ends well...",4/9/2019 5:01,0,,,1d9a5370a355ab0c,"-87.67181069718896,41.833584450000004",United States,US,"Chicago, IL",Chicago,city
NO,emergency,1.11547E+18,"@E_Hause This made for TV movie, where the Harlem globetrotters plane makes an emergency landing on Gilligan's Island, who then all collectively play a game of basketball against robots. Just fantastic https://t.co/WpCWz8cgFA",4/9/2019 4:38,0,,,,,,,,,
NO,emergency,1.11546E+18,@justicedems @AOC @IlhanMN @RashidaTlaib Nothing new here at all. Enviro-Al Gore;  Anti Semite- seen before;  new faces just making noise and the biased media hopping all over new faces. I want to hear some substance. The GND- Whats up with this?. Major emergency and no action??,4/9/2019 3:39,0,,,,,,,,,
NO,emergency,1.11546E+18,Thank God we have judges and laws to stop your tyranny. Your mindset to stop any Hispanics at the southern border from seeking asylum is outrageous. Moreover your made up emergency at the southern border is making the United States unsafe. You need to leave the Presidency ASAP. https://t.co/x23DeYqpq1,4/9/2019 3:31,0,,,,,,,,,
NO,emergency,1.11546E+18,"@realDonaldTrump If it’s out of control and an emergency, why did you kick the bucket down the road?   You’re waiting to do something tell after the election.   Families belong together, except yours, dictator.",4/9/2019 3:28,0,,,,,,,,,
NO,emergency,1.11546E+18,CNN's Don Lemon questions if Trump is trying to cause chaos on the border so he can legally call it a national emergency - https://t.co/A1lD1tAViz via @rawstory,4/9/2019 3:28,1,,,,,,,,,
NO,emergency,1.11545E+18,"@marklevinshow This is a JUDICIAL POWER GRAB!!! WHERE are all those SEPARATION OF POWERS advocates, now?  They were so vocal about SEPARATION OF POWERS when POTUS legally declared a National Emergency at the Southern Border!",4/9/2019 3:18,0,,,1d9a5370a355ab0c,"-87.67181069718896,41.833584450000004",United States,US,"Chicago, IL",Chicago,city
NO,emergency,1.11544E+18,Maybe Chicago's Kim Foxx could be made special prosecutor for the Hollywood college cheating scandal. She could call an emergency hearing and drop all the charges for her Hollywood friends because no-one was killed or anything so it's a-okay,4/9/2019 2:22,0,,,,,,,,,
NO,emergency,1.11544E+18,@NU_IntMed gen med attending article for this week: Scheduled vs Emergency-Only Dialysis in Undocumented Immigrants https://t.co/lyJRhtfUqT #MedTwitter,4/9/2019 2:09,1,,,,,,,,,
NO,emergency,1.11544E+18,"Emergency Garage Door Repair &amp; Services | Call On Emergency Garage Door Need : (1) 630 898-5980 @doormartinc 
https://t.co/wq761oulL4 https://t.co/8Mt41SQcnb",4/9/2019 2:07,0,,,,,,,,,
NO,emergency,1.11543E+18,"@TheFioneers Now 18 years later, with a bit of effort and everything I have learned just last year. I am out of debt, I have a small emergency fund, I have very attainable financial goals, living a great life, an amazing wife, 4 kids, and the future could have never looked brighter.",4/9/2019 1:47,0,,,,,,,,,
NO,emergency,1.11543E+18,"@JustVurb Give half to my mom so she can quit her shitty job, invest a little into some businesses to make some back, buy new keyboard, mouse, headphones, amp, chair(basically whole new setup) and keep the leftover for emergency",4/9/2019 1:45,0,,,,,,,,,
NO,emergency,1.11543E+18,@FinneyTay @PatsyResists I agree. There is something with “acting” cabinet members that gives him more leverage. Same as the not much talked about national emergency. I have a bad feeling about stuff going on behind the scenes that we don’t know about yet.,4/9/2019 1:40,1,,,,,,,,,
NO,emergency,1.11543E+18,@andyonhere @boynamedshark I bought us all emergency radios that double as hand cranked iPhone chargers for the holidays one year which is what happens when you put the social media manager in charge of the office gift,4/9/2019 1:26,0,,,,,,,,,
NO,emergency,1.11542E+18,@jeffreyatucker Here's what emergency wards are looking like https://t.co/8UYzbd4v4K,4/9/2019 1:13,0,,,,,,,,,
NO,emergency,1.11542E+18,@CNN @jaketapper @maziehirono Fly them to Hawaii and let them swamp their emergency wards,4/9/2019 1:12,0,,,,,,,,,
NO,emergency,1.11542E+18,"Thank you @united for helping my Texan mother-in-law stay in Chicago another week after my emergency c-section and not charging her a change fee even though she had an economy ticket!!! Specifically, John who she spoke with on the reservation line and the manager who approved it! https://t.co/yQG1w7N5AQ",4/9/2019 1:05,0,,,,,,,,,
NO,emergency,1.11542E+18,@MysterMyke @LIGO @astro_jje @LIGOWA @LIGOLA @ego_virgo Sounds like you need an emergency ice cream 🍦,4/9/2019 1:03,0,,,,,,,,,
NO,emergency,1.11542E+18,"Congratulations to Diane Kuhn, MD, University of Maryland and Joshua Lupton, MD, @OHSUNews who were recently selected to the Academic Emergency Medicine “Resident Member of the Editorial Board” program for the 2019-2020 term. #AEMJournal #RAMS https://t.co/j5Gf7nHBDb",4/9/2019 1:00,4,,,,,,,,,
NO,emergency,1.11542E+18,Many thanks to @newclubgolf Matt and Mark for the assist on today’s bunker work on the 3rd and 8th. Had time left over for an emergency loop with my boys. Gotta love @CanalShores. #communitygolf https://t.co/2GYmznfqkk,4/9/2019 0:47,1,,,,,,,,,
NO,emergency,1.1154E+18,@3rd_String @sweetbabykayss Wtf Lmfaoooooo she need to go to the emergency room,4/9/2019 0:02,0,,,,,,,,,
NO,emergency,1.1154E+18,Investors warning of economic emergency due to income inequality https://t.co/E8mIuj7XnL,4/8/2019 23:51,0,,,,,,,,,
NO,emergency,1.1154E+18,The House of Representatives filed a lawsuit Friday contending that President Donald Trump usurped its legislative authority when he used an emergency declaration to appropriate funds for a border wall. https://t.co/WOtZlWiNOI #Trump https://t.co/GS78H4Rnsd,4/8/2019 23:30,5,,,,,,,,,
NO,emergency,1.11539E+18,"A-Team Tire &amp; Auto offers 24 hour emergency towing for our customers' convenience! 

When stranded on the side of the road, call 708-482-0003 for towing. 📱 https://t.co/Ci8T0ytUV3",4/8/2019 23:22,0,,,,,,,,,
NO,emergency,1.11539E+18,"Thank you for the pic @ItsMooseMadness 

Kennedy OB past Washington continues to have all lanes blocked due to accident involving semi.  

Emergency crews on scene hoping to open up 2 right lanes shortly

@WBBMNewsradio 
#ChicagoTraffic https://t.co/fRoWHDccQn",4/8/2019 23:21,1,,,,,,,,,
NO,emergency,1.11539E+18,A suburban school called an emergency meeting after a third student took her own life last week. https://t.co/DKbcx34Dbf,4/8/2019 23:07,10,,,,,,,,,
NO,emergency,1.11539E+18,"And to the a-hole who went around the tow truck and interrupted the staging, I hope no one ever interferes with your family members getting emergency medical treatment, you knob",4/8/2019 23:05,0,,,,,,,,,
NO,emergency,1.11539E+18,"Update #Kennedy

Kennedy OB ALL LANES BLOCKED PAST Washington due to crash involving semi.  Emergency crews on scene

@WBBMNewsradio 
#ChicagoTraffic https://t.co/9piEwijNsV",4/8/2019 23:02,1,,,,,,,,,
NO,emergency,1.11538E+18,@michellemalkin @RMConservative This is a JUDICIAL BRANCH POWER GRAB!  WHERE ARE THE SEPARATION OF POWERS advocates that were so upset over POTUS National Emergency?,4/8/2019 22:43,1,,,1d9a5370a355ab0c,"-87.67181069718896,41.833584450000004",United States,US,"Chicago, IL",Chicago,city
NO,emergency,1.11538E+18,"#medicalcare  just ooened a bill for an emergency room visit to treat what turned out to be a sprained ankle. Over $2,200.00 WTF",4/8/2019 22:33,1,,,,,,,,,
NO,emergency,1.11538E+18,"We proudly congratulate Dr. Jaime Moreno, Chair of the Emergency Department at Mount Sinai Hospital, for the achievement of the Spirit Award that will be presented by @Instituto1977 at the Alta Cocina Gala, on April 13th.  Very well deserved!  ¡Muchas felicidades! https://t.co/rQfrGJ2hvb",4/8/2019 22:24,1,,,,,,,,,
NO,emergency,1.11538E+18,"@HowToMoneyPod @our_nextlife I just listened to it.  Great take aways. 
This confirms what always think about. 4 those of us not FI yet you must always have a plan B,C, and even D if the job paycheck is not there. Also a must, know your expenses to a T so you know where to cut right away in case of emergency",4/8/2019 22:24,0,,,,,,,,,
NO,emergency,1.11538E+18,Is Gentrification a National Emergency? https://t.co/7z61f8y3Ut,4/8/2019 22:21,0,,,,,,,,,
